,loss,accuracy,val_loss,val_accuracy
0,3.5186638832092285,0.096917524933815,3.2621066570281982,0.15282392501831055
1,2.9180450439453125,0.2521521747112274,2.725480794906616,0.28820598125457764
2,2.3732385635375977,0.4090530276298523,2.5864615440368652,0.33139535784721375
3,1.863553762435913,0.54123854637146,1.7519900798797607,0.5240863561630249
4,1.4185292720794678,0.6437100768089294,1.527897834777832,0.5830564498901367
5,1.140200138092041,0.7054522037506104,1.2220392227172852,0.645348846912384
6,0.8875995874404907,0.762843668460846,1.073317050933838,0.7026578187942505
7,0.7524486184120178,0.7911691069602966,1.2295159101486206,0.6478405594825745
8,0.6247636079788208,0.8288438320159912,0.9740893840789795,0.7142857313156128
9,0.5268933773040771,0.8493936657905579,1.2160921096801758,0.6611295938491821
10,0.48249536752700806,0.8587429523468018,0.8910147547721863,0.75
11,0.40404248237609863,0.8841988444328308,1.0116939544677734,0.7176079750061035
12,0.3569568395614624,0.896232545375824,0.9293628334999084,0.7441860437393188
13,0.3193381428718567,0.9053040742874146,0.8631547093391418,0.7715947031974792
14,0.2699595093727112,0.9208553433418274,1.0738786458969116,0.7176079750061035
15,0.26198387145996094,0.9214107394218445,0.8115113377571106,0.77491694688797
16,0.24410150945186615,0.9275201559066772,0.9082888960838318,0.7300664186477661
17,0.20525991916656494,0.9405720829963684,0.812692403793335,0.7774086594581604
18,0.19517222046852112,0.9409423470497131,1.3364306688308716,0.670265793800354
19,0.1859002560377121,0.9448301196098328,0.7638244032859802,0.8039867281913757
20,0.1932671219110489,0.9429787993431091,0.8461746573448181,0.77491694688797
21,0.1689080148935318,0.9482551217079163,0.9803089499473572,0.775747537612915
22,0.15500487387180328,0.9501064419746399,1.0778687000274658,0.7441860437393188
23,0.1341271549463272,0.9589928984642029,0.6781688928604126,0.8230897188186646
24,0.13972178101539612,0.9551050662994385,1.0310992002487183,0.7591361999511719
25,0.13480080664157867,0.9591780304908752,1.0161739587783813,0.764950156211853
26,0.1238691434264183,0.963158369064331,0.9422192573547363,0.8014950156211853
27,0.12146873027086258,0.9614921808242798,0.8917739987373352,0.7973421812057495
28,0.09967295825481415,0.9707488417625427,0.7561258673667908,0.8073089718818665
