,loss,accuracy,val_loss,val_accuracy
0,3.3656609058380127,0.12987133860588074,3.4938158988952637,0.11877076327800751
1,2.7346479892730713,0.306674063205719,2.392185926437378,0.3538205921649933
2,2.2773542404174805,0.4248819649219513,2.503126382827759,0.3338870406150818
3,1.839178442955017,0.5362399220466614,1.8179717063903809,0.5041528344154358
4,1.4498779773712158,0.6313986778259277,1.9191646575927734,0.4559800624847412
5,1.138418197631836,0.7048042416572571,1.3467408418655396,0.6179401874542236
6,0.9289425611495972,0.7527538537979126,0.9488113522529602,0.7466777563095093
7,0.7781903147697449,0.7852448225021362,1.2079710960388184,0.6661129593849182
8,0.6840542554855347,0.8143108487129211,1.2358027696609497,0.6229236125946045
9,0.5877676010131836,0.8336573243141174,1.0173012018203735,0.7184385657310486
10,0.48945897817611694,0.8607794046401978,1.01590895652771,0.7093023061752319
11,0.41712629795074463,0.875404953956604,0.6499257683753967,0.8139534592628479
12,0.3837549686431885,0.8869758248329163,0.7090740203857422,0.7923588156700134
13,0.36681464314460754,0.8938257694244385,1.0521906614303589,0.6910299062728882
14,0.322912335395813,0.9039155840873718,0.7455549836158752,0.7807309031486511
15,0.2661050856113434,0.9227992296218872,0.8161703944206238,0.7715947031974792
16,0.26763099431991577,0.917985737323761,0.604282557964325,0.8338870406150818
17,0.23567189276218414,0.9282606840133667,0.9163290858268738,0.7591361999511719
18,0.21956518292427063,0.9335370063781738,1.1949150562286377,0.6835548281669617
19,0.18489396572113037,0.9452003836631775,1.3067841529846191,0.7209302186965942
20,0.2034653276205063,0.938720703125,0.8996113538742065,0.775747537612915
21,0.16516956686973572,0.9509395360946655,0.768297016620636,0.7948504686355591
